ascot,27,17,7,7,0.53,1.4472,0.20,1.2553,Name,19,0.70,Name.Noun,19.8
ash,469,143,127,88,9.20,2.6721,1.70,2.1584,Name,338,0.72,Name.Noun,338.129
ashram,15,9,14,8,0.29,1.2041,0.11,1.0000,Noun,15,1.00,Noun,15
ashtray,166,117,156,111,3.25,2.2227,1.39,2.0719,Noun,166,1.00,Noun,166
aside,1212,980,1067,877,23.76,3.0839,11.68,2.9917,Adverb,948,0.78,Adverb.Preposition.Noun,948.259.3
asparagus,50,42,44,36,0.98,1.7076,0.50,1.6335,Noun,49,0.98,Noun.Name,49.1
aspect,197,171,197,171,3.86,2.2967,2.04,2.2355,Noun,197,1.00,Noun,197
asphalt,49,38,45,37,0.96,1.6990,0.45,1.5911,Noun,49,1.00,Noun,49
aspic,15,7,14,6,0.29,1.2041,0.08,0.9031,Noun,15,1.00,Noun,15
ass,11545,3379,11381,3359,226.37,4.0624,40.28,3.5289,Noun,11537,1.00,Noun.Name,11537.2
assassination,281,176,269,170,5.51,2.4502,2.10,2.2480,Noun,281,1.00,Noun,281
assault,896,591,824,558,17.57,2.9528,7.05,2.7723,Noun,815,0.91,Noun.Verb,815.79
assembly,245,166,200,146,4.80,2.3909,1.98,2.2227,Noun,245,1.00,Noun,245
assertion,14,14,14,14,0.27,1.1761,0.17,1.1761,Noun,14,1.00,Noun,14
assessment,158,132,155,129,3.10,2.2014,1.57,2.1239,Noun,158,1.00,Noun,158
asset,193,149,192,149,3.78,2.2878,1.78,2.1761,Noun,193,1.00,Noun,193
assignment,912,606,904,603,17.88,2.9605,7.22,2.7832,Noun,912,1.00,Noun,912
assist,400,344,378,327,7.84,2.6031,4.10,2.5378,Verb,369,0.93,Verb.Noun,369.29
assistance,558,447,532,429,10.94,2.7474,5.33,2.6513,Noun,557,1.00,Noun,557
assistant,1643,977,1414,861,32.22,3.2159,11.65,2.9903,Noun,1095,0.67,Noun.Adjective.Name,1095.541.2
associate,458,375,434,364,8.98,2.6618,4.47,2.5752,Noun,295,0.64,Noun.Verb.Adjective,295.99.67
association,414,309,204,170,8.12,2.6180,3.68,2.4914,Noun,402,0.97,Noun.Preposition,402.13
assumption,170,151,166,150,3.33,2.2330,1.80,2.1818,Noun,170,1.00,Noun,170
assurance,104,87,96,82,2.04,2.0212,1.04,1.9445,Noun,104,1.00,Noun,104
asterisk,23,7,15,7,0.45,1.3802,0.08,0.9031,Noun,23,1.00,Noun,23
astrakhan,3,2,1,1,0.06,0.6021,0.02,0.4771,Name,2,0.67,Name.Noun,2.1
astrologer,14,14,11,11,0.27,1.1761,0.17,1.1761,Noun,12,0.86,Noun.Verb,12.2
astrology,47,38,42,35,0.92,1.6812,0.45,1.5911,Noun,46,0.98,Noun.Name,46.1
astronomy,67,44,60,40,1.31,1.8325,0.52,1.6532,Noun,67,1.00,Noun,67
asymmetry,3,3,3,3,0.06,0.6021,0.04,0.6021,Noun,3,1.00,Noun,3
atelier,2,2,2,2,0.04,0.4771,0.02,0.4771,Noun,2,1.00,Noun,2
atheist,55,46,53,44,1.08,1.7482,0.55,1.6721,Noun,47,0.85,Noun.Adjective,47.8
athlete,235,189,222,182,4.61,2.3729,2.25,2.2788,Noun,235,1.00,Noun,235
athletics,32,20,24,16,0.63,1.5185,0.24,1.3222,Noun,32,1.00,Noun,32
atmosphere,493,362,483,356,9.67,2.6937,4.32,2.5599,Noun,493,1.00,Noun,493
atom,140,92,125,85,2.75,2.1492,1.10,1.9685,Noun,139,1.00,Noun,139
atrium,36,23,36,23,0.71,1.5682,0.27,1.3802,Noun,36,1.00,Noun,36
attachment,59,56,57,54,1.16,1.7782,0.67,1.7559,Noun,59,1.00,Noun,59
attack,3853,1957,3636,1901,75.55,3.5859,23.33,3.2918,Noun,2679,0.69,Noun.Verb,2679.1176
attacker,73,60,69,59,1.43,1.8692,0.72,1.7853,Noun,71,0.99,Noun.Name,71.1
attainment,3,3,3,3,0.06,0.6021,0.04,0.6021,Noun,3,1.00,Noun,3
attempt,975,752,956,740,19.12,2.9894,8.97,2.8768,Noun,685,0.70,Noun.Verb,685.291
attendance,135,113,118,99,2.65,2.1335,1.35,2.0569,Noun,135,1.00,Noun,135
attendant,158,119,139,108,3.10,2.2014,1.42,2.0792,Noun,150,0.95,Noun.Adjective,150.8
attention,5032,3000,3854,2620,98.67,3.7018,35.77,3.4773,Noun,5016,1.00,Noun,5016
attenuation,2,1,0,0,0.04,0.4771,0.01,0.3010,Noun,2,1.00,Noun,2
attic,400,237,379,231,7.84,2.6031,2.83,2.3766,Noun,392,0.98,Noun.Adjective,392.8
attitude,1330,1016,1291,994,26.08,3.1242,12.11,3.0073,Noun,1327,1.00,Noun.Name,1327.1
attorney,2060,930,1592,820,40.39,3.3141,11.09,2.9689,Noun,2046,1.00,Noun.Name,2046.6
attraction,348,263,307,251,6.82,2.5428,3.14,2.4216,Noun,348,1.00,Noun,348
attribute,45,43,44,42,0.88,1.6628,0.51,1.6435,Verb,35,0.78,Verb.Noun,35.10
auction,454,203,428,197,8.90,2.6580,2.42,2.3096,Noun,419,0.92,Noun.Verb,419.35
audience,1294,758,1241,738,25.37,3.1123,9.04,2.8802,Noun,1289,1.00,Noun.Name,1289.3
audit,57,45,57,45,1.12,1.7634,0.54,1.6628,Noun,46,0.81,Noun.Verb,46.11
auditorium,80,68,76,64,1.57,1.9085,0.81,1.8388,Noun,80,1.00,Noun,80
aunt,2815,954,912,493,55.20,3.4496,11.37,2.9800,Noun,2804,1.00,Noun,2804
authentication,14,11,13,11,0.27,1.1761,0.13,1.0792,Noun,13,0.93,Noun.Name,13.1
authenticity,59,49,56,46,1.16,1.7782,0.58,1.6990,Noun,59,1.00,Noun,59
author,405,251,352,231,7.94,2.6085,2.99,2.4014,Noun,402,0.99,Noun.Name.Verb,402.2.1
authorisation,28,20,21,18,0.55,1.4624,0.24,1.3222,Noun,25,0.89,Noun.Name,25.3
authority,1082,791,989,740,21.22,3.0346,9.43,2.8987,Noun,1052,0.97,Noun.Name,1052.31
authorization,184,144,166,134,3.61,2.2672,1.72,2.1614,Noun,179,0.97,Noun.Name,179.5
auto,391,289,289,226,7.67,2.5933,3.45,2.4624,Noun,387,0.99,Noun.Name,387.5
automation,9,7,9,7,0.18,1.0000,0.08,0.9031,Noun,9,1.00,Noun,9
automaton,11,11,10,10,0.22,1.0792,0.13,1.0792,Noun,10,0.91,Noun.Name,10.1
autumn,193,139,140,104,3.78,2.2878,1.66,2.1461,Noun,193,1.00,Noun,193
availability,30,27,25,25,0.59,1.4914,0.32,1.4472,Noun,30,1.00,Noun,30
avalanche,173,54,58,43,3.39,2.2405,0.64,1.7404,Noun,173,1.00,Noun,173
avenue,861,564,87,72,16.88,2.9355,6.72,2.7520,Noun,857,1.00,Noun,857
average,849,590,747,560,16.65,2.9294,7.03,2.7716,Adjective,591,0.70,Adjective.Noun.Verb,591.238.18
avocado,62,43,41,35,1.22,1.7993,0.51,1.6435,Noun,62,1.00,Noun,62
award,657,381,489,281,12.88,2.8182,4.54,2.5821,Noun,604,0.92,Noun.Verb,604.53
awareness,115,94,107,88,2.25,2.0645,1.12,1.9777,Noun,115,1.00,Noun,115
awe,134,95,93,81,2.63,2.1303,1.13,1.9823,Noun,110,0.82,Noun.Verb,110.24
axis,81,51,33,29,1.59,1.9138,0.61,1.7160,Noun,81,1.00,Noun,81
azimuth,15,8,4,3,0.29,1.2041,0.10,0.9542,Noun,14,1.00,Noun,14
babe,1814,991,1328,869,35.57,3.2589,11.81,2.9965,Noun,1810,1.00,Noun.Name,1810.3
baboon,87,76,80,71,1.71,1.9445,0.91,1.8865,Noun,87,1.00,Noun,87
babushka,5,5,5,5,0.10,0.7782,0.06,0.7782,Noun,5,1.00,Noun,5
baby,25978,5088,22729,4918,509.37,4.4146,60.66,3.7066,Noun,25918,1.00,Noun.Name,25918.13
bachelor,504,301,450,275,9.88,2.7033,3.59,2.4800,Noun,486,0.97,Noun.Name,486.15
back,102467,8273,98533,8267,2009.16,5.0106,98.63,3.9177,Adverb,77642,0.76,Adverb.Noun.Verb.Adjective.Preposition.Name,77642.21861.2424.354.72.2
backbone,84,78,82,76,1.65,1.9294,0.93,1.8976,Noun,82,0.99,Noun.Name,82.1
backdrop,24,22,24,22,0.47,1.3979,0.26,1.3617,Noun,24,1.00,Noun,24
background,899,668,865,651,17.63,2.9542,7.96,2.8254,Noun,899,1.00,Noun,899
backpack,186,131,184,129,3.65,2.2718,1.56,2.1206,Noun,185,1.00,Noun,185
backup,862,577,802,560,16.90,2.9360,6.88,2.7619,Noun,767,0.89,Noun.Verb.Name,767.94.1
backyard,369,281,350,276,7.24,2.5682,3.35,2.4502,Noun,368,1.00,Noun,368
bacon,605,399,461,341,11.86,2.7825,4.76,2.6021,Noun,464,0.77,Noun.Name,464.140
bacterium,9,7,9,7,0.18,1.0000,0.08,0.9031,Noun,9,1.00,Noun,9
badge,778,463,741,452,15.25,2.8915,5.52,2.6665,Noun,778,1.00,Noun.Verb,778.1
badger,89,58,49,43,1.75,1.9542,0.69,1.7709,Noun,68,0.76,Noun.Verb.Name,68.17.4
bag,4796,2508,4600,2458,94.04,3.6810,29.90,3.3995,Noun,4632,0.97,Noun.Verb.Name,4632.155.1
bagel,156,93,128,86,3.06,2.1959,1.11,1.9731,Noun,114,0.73,Noun.Verb.Name,114.27.15
baggage,318,224,300,217,6.24,2.5038,2.67,2.3522,Noun,316,1.00,Noun,316
baggie,21,19,16,14,0.41,1.3424,0.23,1.3010,Noun,17,0.81,Noun.Name,17.4
baggy,48,44,42,40,0.94,1.6902,0.52,1.6532,Adjective,48,1.00,Adjective,48
bagpipe,15,12,13,11,0.29,1.2041,0.14,1.1139,Noun,15,1.00,Noun,15
bail,885,522,793,497,17.35,2.9474,6.22,2.7185,Noun,550,0.62,Noun.Verb,550.335
bait,496,392,457,370,9.73,2.6964,4.67,2.5944,Noun,407,0.82,Noun.Verb,407.89
bake,323,231,267,207,6.33,2.5105,2.75,2.3655,Verb,323,1.00,Verb,323
baker,698,264,83,63,13.69,2.8445,3.15,2.4232,Name,600,0.86,Name.Noun,600.96
bakery,179,117,158,108,3.51,2.2553,1.39,2.0719,Noun,175,0.98,Noun.Name,175.4
balaclava,2,2,2,2,0.04,0.4771,0.02,0.4771,Noun,2,1.00,Noun,2
balalaika,5,4,4,3,0.10,0.7782,0.05,0.6990,Noun,5,1.00,Noun,5
balance,764,604,706,574,14.98,2.8837,7.20,2.7818,Noun,664,0.87,Noun.Verb,664.99
balcony,373,267,369,264,7.31,2.5729,3.18,2.4281,Noun,374,1.00,Noun,374
ball,5353,2070,4973,2005,104.96,3.7287,24.68,3.3162,Noun,5294,0.99,Noun.Verb.Name,5294.28.16
ballet,523,198,428,178,10.25,2.7193,2.36,2.2989,Noun,523,1.00,Noun,523
balloon,442,261,422,257,8.67,2.6464,3.11,2.4183,Noun,441,1.00,Noun,441
balloonist,3,3,3,3,0.06,0.6021,0.04,0.6021,Noun,3,1.00,Noun,3
ballot,69,36,61,35,1.35,1.8451,0.43,1.5682,Noun,67,0.97,Noun.Verb.Name,67.1.1
ballpark,89,77,77,70,1.75,1.9542,0.92,1.8921,Noun,73,0.83,Noun.Verb,73.15
bamboo,80,60,70,52,1.57,1.9085,0.72,1.7853,Noun,80,1.00,Noun,80
ban,160,84,125,71,3.14,2.2068,1.00,1.9294,Noun,83,0.52,Noun.Verb.Name,83.76.1
banana,547,325,445,272,10.73,2.7388,3.87,2.5132,Noun,541,0.99,Noun.Name,541.4
band,2724,1122,2485,1057,53.41,3.4354,13.38,3.0504,Noun,2705,0.99,Noun.Verb.Name,2705.13.1
bandana,12,11,12,11,0.24,1.1139,0.13,1.0792,Noun,12,1.00,Noun,12
bandanna,21,12,20,11,0.41,1.3424,0.14,1.1139,Noun,21,1.00,Noun,21
bandolier,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
bandwidth,25,24,25,24,0.49,1.4150,0.29,1.3979,Noun,25,1.00,Noun,25
bangle,5,5,2,2,0.10,0.7782,0.06,0.7782,Noun,3,0.60,Noun.Verb.Name,3.1.1
banjo,83,50,76,45,1.63,1.9243,0.60,1.7076,Noun,80,0.96,Noun.Name,80.3
bank,4334,1590,3822,1482,84.98,3.6370,18.96,3.2017,Noun,4194,0.98,Noun.Verb.Name,4194.67.40
bankbook,8,8,8,8,0.16,0.9542,0.10,0.9542,Noun,8,1.00,Noun,8
banker,243,160,225,150,4.76,2.3874,1.91,2.2068,Noun,239,1.00,Noun.Name,239.1
banking,152,124,130,108,2.98,2.1847,1.48,2.0969,Noun,125,0.82,Noun.Verb,125.27
bankruptcy,121,83,104,79,2.37,2.0864,0.99,1.9243,Noun,120,1.00,Noun,120
banner,302,135,127,98,5.92,2.4814,1.61,2.1335,Noun,278,0.92,Noun.Name,278.24
banquette,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
banyan,12,6,3,2,0.24,1.1139,0.07,0.8451,Adjective,12,1.00,Adjective,12
baobab,4,3,3,2,0.08,0.6990,0.04,0.6021,Noun,3,0.75,Noun.Name,3.1
bar,4385,2220,3980,2091,85.98,3.6421,26.47,3.3465,Noun,4199,0.96,Noun.Verb.Adjective.Preposition.Name,4199.113.52.9.6
barbecue,456,272,408,256,8.94,2.6599,3.24,2.4362,Noun,366,0.81,Noun.Verb.Name,366.83.5
barbeque,24,17,21,17,0.47,1.3979,0.20,1.2553,Noun,15,0.63,Noun.Adjective,15.9
barber,279,150,223,127,5.47,2.4472,1.79,2.1790,Noun,241,0.87,Noun.Name,241.36
barbiturate,2,2,2,2,0.04,0.4771,0.02,0.4771,Noun,2,1.00,Noun,2
bargain,612,472,592,457,12.00,2.7875,5.63,2.6749,Noun,513,0.84,Noun.Verb,513.98
barge,198,165,188,161,3.88,2.2989,1.97,2.2201,Verb,116,0.59,Verb.Noun.Name,116.75.6
baritone,21,17,21,17,0.41,1.3424,0.20,1.2553,Noun,21,1.00,Noun,21
barium,23,12,18,9,0.45,1.3802,0.14,1.1139,Noun,23,1.00,Noun,23
bark,280,207,240,188,5.49,2.4487,2.47,2.3181,Noun,153,0.54,Noun.Verb,153.129
barley,46,33,31,26,0.90,1.6721,0.39,1.5315,Noun,45,0.98,Noun.Name,45.1
barn,693,395,609,342,13.59,2.8414,4.71,2.5977,Noun,692,1.00,Noun.Name,692.1
barometer,36,31,30,25,0.71,1.5682,0.37,1.5051,Noun,36,1.00,Noun,36
barracks,226,105,200,98,4.43,2.3560,1.25,2.0253,Noun,226,1.00,Noun,226
barrage,53,39,49,37,1.04,1.7324,0.46,1.6021,Noun,53,1.00,Noun,53
barrel,542,373,519,364,10.63,2.7348,4.45,2.5729,Noun,533,1.00,Noun.Verb,533.2
barrier,173,117,155,108,3.39,2.2405,1.39,2.0719,Noun,172,1.00,Noun,172
barstool,14,13,14,13,0.27,1.1761,0.15,1.1461,Noun,13,0.93,Noun.Verb,13.1
bartender,498,319,363,242,9.76,2.6981,3.80,2.5051,Noun,337,0.68,Noun.Verb.Name,337.152.8
base,1804,1011,1584,940,35.37,3.2565,12.05,3.0052,Noun,1593,0.88,Noun.Verb.Adjective,1593.209.2
baseball,1288,640,1145,583,25.25,3.1103,7.63,2.8069,Noun,1280,1.00,Noun.Name,1280.3
baseboard,9,7,9,7,0.18,1.0000,0.08,0.9031,Noun,9,1.00,Noun,9
baseline,38,26,37,26,0.75,1.5911,0.31,1.4314,Noun,38,1.00,Noun,38
basement,1074,679,1052,670,21.06,3.0314,8.09,2.8325,Noun,1074,1.00,Noun,1074
basics,114,103,110,101,2.24,2.0607,1.23,2.0170,Noun,113,1.00,Noun,113
basil,69,45,17,16,1.35,1.8451,0.54,1.6628,Name,52,0.75,Name.Noun,52.17
basin,96,68,68,50,1.88,1.9868,0.81,1.8388,Noun,93,0.97,Noun.Name,93.3
basis,609,504,608,503,11.94,2.7853,6.01,2.7033,Noun,607,1.00,Noun,607
basket,672,428,643,421,13.18,2.8280,5.10,2.6325,Noun,672,1.00,Noun,672
basketball,1091,420,1014,402,21.39,3.0382,5.01,2.6243,Noun,1086,1.00,Noun.Name,1086.1
bass,385,224,306,188,7.55,2.5866,2.67,2.3522,Noun,219,0.57,Noun.Adjective.Name,219.125.39
bassinet,18,15,18,15,0.35,1.2788,0.18,1.2041,Noun,18,1.00,Noun,18
bassoon,16,9,13,8,0.31,1.2304,0.11,1.0000,Noun,15,0.94,Noun.Name,15.1
bat,1052,561,913,525,20.63,3.0224,6.69,2.7497,Noun,899,0.86,Noun.Verb.Name.Adjective,899.103.26.20
bath,1587,994,1512,961,31.12,3.2009,11.85,2.9978,Noun,1497,0.94,Noun.Name.Verb,1497.66.23
bather,3,3,3,3,0.06,0.6021,0.04,0.6021,Noun,3,1.00,Noun,3
bathhouse,26,20,25,19,0.51,1.4314,0.24,1.3222,Noun,25,0.96,Noun.Name,25.1
bathrobe,85,64,79,63,1.67,1.9345,0.76,1.8129,Noun,77,0.92,Noun.Name.Verb,77.6.1
bathroom,3145,1835,3039,1787,61.67,3.4978,21.88,3.2639,Noun,3145,1.00,Noun,3145
bathtub,311,224,307,221,6.10,2.4942,2.67,2.3522,Noun,299,0.96,Noun.Verb.Name,299.10.1
battalion,298,140,181,94,5.84,2.4757,1.67,2.1492,Noun,298,1.00,Noun,298
batter,203,98,164,85,3.98,2.3096,1.17,1.9956,Noun,113,0.56,Noun.Verb,113.88
battery,633,399,544,357,12.41,2.8021,4.76,2.6021,Noun,628,1.00,Noun.Name,628.3
batting,164,106,156,102,3.22,2.2175,1.26,2.0294,Verb,113,0.70,Verb.Noun,113.48
battle,2155,1126,1856,1031,42.25,3.3336,13.42,3.0519,Noun,1996,0.93,Noun.Verb.Name,1996.151.7
battleship,87,64,70,56,1.71,1.9445,0.76,1.8129,Noun,87,1.00,Noun,87
bay,1236,612,448,287,24.24,3.0924,7.30,2.7875,Noun,1184,0.96,Noun.Name.Verb.Adjective,1184.19.18.7
bayou,68,31,39,19,1.33,1.8388,0.37,1.5051,Noun,51,0.75,Noun.Name,51.17
beach,2888,1291,2180,1025,56.63,3.4607,15.39,3.1113,Noun,2859,0.99,Noun.Verb.Name,2859.17.11
bead,57,48,54,45,1.12,1.7634,0.57,1.6902,Noun,56,0.98,Noun.Verb,56.1
beak,107,88,100,85,2.10,2.0334,1.05,1.9494,Noun,108,1.00,Noun,108
beam,445,232,398,204,8.73,2.6493,2.77,2.3674,Noun,308,0.69,Noun.Verb,308.137
bean,349,220,242,173,6.84,2.5441,2.62,2.3444,Noun,332,0.95,Noun.Name,332.18
beanie,78,38,32,23,1.53,1.8976,0.45,1.5911,Noun,51,0.65,Noun.Name,51.27
beanstalk,18,14,14,11,0.35,1.2788,0.17,1.1761,Noun,16,0.89,Noun.Verb,16.2
bear,2928,1500,2386,1317,57.41,3.4667,17.88,3.1764,Noun,1574,0.54,Noun.Verb.Name,1574.1322.26
beard,643,399,625,390,12.61,2.8089,4.76,2.6021,Noun,645,1.00,Noun.Name,645.1
beast,1252,552,899,503,24.55,3.0980,6.58,2.7427,Noun,1241,1.00,Noun,1241
beastie,35,21,17,7,0.69,1.5563,0.25,1.3424,Name,18,0.51,Name.Noun,18.17
beat,6716,3192,6006,3002,131.69,3.8272,38.05,3.5042,Verb,5747,0.86,Verb.Noun.Name.Adjective,5747.949.14.1
beating,1160,900,1111,869,22.75,3.0648,10.73,2.9547,Verb,769,0.66,Verb.Noun.Adjective,769.387.4
beauty,2460,1504,2100,1367,48.24,3.3911,17.93,3.1775,Noun,2454,1.00,Noun,2454
beaver,246,127,112,76,4.82,2.3927,1.51,2.1072,Noun,148,0.61,Noun.Name.Verb,148.54.42
beck,195,61,21,18,3.82,2.2923,0.73,1.7924,Name,172,0.88,Name.Noun,172.23
bed,9543,4113,9407,4094,187.12,3.9797,49.03,3.6143,Noun,9495,1.00,Noun.Verb,9495.29
bedrock,16,16,15,15,0.31,1.2304,0.19,1.2304,Noun,16,1.00,Noun,16
bedroom,1872,1263,1837,1248,36.71,3.2725,15.06,3.1017,Noun,1871,1.00,Noun.Name,1871.1
bee,528,248,407,202,10.35,2.7235,2.96,2.3962,Noun,516,0.98,Noun.Name,516.11
beech,18,8,3,2,0.35,1.2788,0.10,0.9542,Noun,13,0.72,Noun.Name,13.5
beef,1005,643,895,598,19.71,3.0026,7.67,2.8089,Noun,994,0.99,Noun.Name.Verb,994.6.4
beer,3850,1805,3533,1738,75.49,3.5856,21.52,3.2567,Noun,3848,1.00,Noun.Name,3848.1
beet,14,13,13,12,0.27,1.1761,0.15,1.1461,Noun,14,1.00,Noun,14
beetle,105,57,75,47,2.06,2.0253,0.68,1.7634,Noun,101,1.00,Noun,101
beggar,126,87,114,81,2.47,2.1038,1.04,1.9445,Noun,112,0.88,Noun.Verb.Name,112.14.1
beginner,99,82,76,65,1.94,2.0000,0.98,1.9191,Noun,98,1.00,Noun,98
beginning,3219,2242,3142,2207,63.12,3.5079,26.73,3.3508,Noun,1883,0.59,Noun.Verb,1883.1331
begonia,4,4,4,4,0.08,0.6990,0.05,0.6990,Noun,4,1.00,Noun,4
behalf,620,536,619,535,12.16,2.7931,6.39,2.7300,Preposition,394,0.63,Preposition.Noun,394.228
behavior,1142,861,1125,850,22.39,3.0580,10.26,2.9355,Noun,1134,1.00,Noun.Name,1134.1
behaviour,275,213,271,211,5.39,2.4409,2.54,2.3304,Noun,275,1.00,Noun,275
beheading,11,11,11,11,0.22,1.0792,0.13,1.0792,Verb,8,0.73,Verb.Noun,8.3
behest,19,19,19,19,0.37,1.3010,0.23,1.3010,Noun,19,1.00,Noun,19
behold,303,240,126,114,5.94,2.4829,2.86,2.3820,Verb,281,0.93,Verb.Interjection,281.22
being,24781,7083,23724,7019,485.90,4.3941,84.44,3.8503,Verb,22881,0.92,Verb.Noun.Adverb,22881.1711.184
belfry,13,13,12,12,0.25,1.1461,0.15,1.1461,Noun,13,1.00,Noun,13
belief,388,311,375,303,7.61,2.5899,3.71,2.4942,Noun,388,1.00,Noun,388
believer,174,139,168,136,3.41,2.2430,1.66,2.1461,Noun,174,1.00,Noun,174
bell,2006,1035,1387,821,39.33,3.3025,12.34,3.0154,Noun,1406,0.70,Noun.Name,1406.599
belligerency,3,2,3,2,0.06,0.6021,0.02,0.4771,Noun,3,1.00,Noun,3
bellows,41,21,11,10,0.80,1.6232,0.25,1.3424,Noun,20,0.50,Noun.Name,20.20
belly,794,582,728,553,15.57,2.9004,6.94,2.7657,Noun,789,0.99,Noun.Verb.Name,789.5.1
belt,1242,838,1180,810,24.35,3.0945,9.99,2.9238,Noun,1210,0.97,Noun.Verb.Name,1210.28.4
bench,493,342,474,330,9.67,2.6937,4.08,2.5353,Noun,493,1.00,Noun,493
bend,768,562,575,466,15.06,2.8859,6.70,2.7505,Verb,579,0.75,Verb.Noun,579.189
beneficiary,69,42,68,41,1.35,1.8451,0.50,1.6335,Noun,69,1.00,Noun,69
benefit,732,560,707,545,14.35,2.8651,6.68,2.7490,Noun,552,0.76,Noun.Verb,552.179
beret,48,40,27,23,0.94,1.6902,0.48,1.6128,Noun,47,1.00,Noun,47
berry,178,99,53,43,3.49,2.2529,1.18,2.0000,Name,124,0.70,Name.Noun,124.54
bestseller,35,29,35,29,0.69,1.5563,0.35,1.4771,Noun,35,1.00,Noun,35
bet,8763,3981,8127,3829,171.82,3.9427,47.46,3.6001,Verb,7465,0.85,Verb.Noun,7465.1290
beverage,119,99,112,92,2.33,2.0792,1.18,2.0000,Noun,119,1.00,Noun,119
beyond,2200,1496,1982,1407,43.14,3.3426,17.84,3.1752,Preposition,1951,0.89,Preposition.Adverb.Noun,1951.223.23
bias,82,62,81,61,1.61,1.9191,0.74,1.7993,Noun,75,0.91,Noun.Verb,75.7
bibliography,3,3,3,3,0.06,0.6021,0.04,0.6021,Noun,3,1.00,Noun,3
bicycle,337,239,316,228,6.61,2.5289,2.85,2.3802,Noun,334,0.99,Noun.Verb,334.2
bid,642,357,619,351,12.59,2.8082,4.26,2.5539,Verb,407,0.64,Verb.Noun,407.233
bidder,88,69,88,69,1.73,1.9494,0.82,1.8451,Noun,88,1.00,Noun,88
bidding,234,166,224,161,4.59,2.3711,1.98,2.2227,Noun,173,0.74,Noun.Verb,173.60
bidet,18,11,15,11,0.35,1.2788,0.13,1.0792,Noun,18,1.00,Noun,18
bifocals,9,9,7,7,0.18,1.0000,0.11,1.0000,Noun,7,0.78,Noun.Name,7.2
bijou,93,8,1,1,1.82,1.9731,0.10,0.9542,Noun,89,0.96,Noun.Name,89.4
bike,1320,574,1298,569,25.88,3.1209,6.84,2.7597,Noun,1307,0.99,Noun.Verb.Name,1307.6.1
bikini,188,133,160,120,3.69,2.2765,1.59,2.1271,Noun,187,1.00,Noun,187
bill,6041,1868,1784,1115,118.45,3.7812,22.27,3.2716,Name,3714,0.62,Name.Noun.Verb,3714.2273.39
billboard,69,60,61,52,1.35,1.8451,0.72,1.7853,Noun,66,0.97,Noun.Name,66.2
billing,101,84,97,80,1.98,2.0086,1.00,1.9294,Noun,82,0.81,Noun.Verb.Name,82.15.4
billion,568,359,562,355,11.14,2.7551,4.28,2.5563,Noun,568,1.00,Noun,568
bin,274,167,208,144,5.37,2.4393,1.99,2.2253,Noun,231,0.85,Noun.Verb.Name,231.40.2
binoculars,80,69,75,65,1.57,1.9085,0.82,1.8451,Noun,80,1.00,Noun,80
biology,250,192,203,162,4.90,2.3997,2.29,2.2856,Noun,250,1.00,Noun,250
biopsy,79,41,73,38,1.55,1.9031,0.49,1.6232,Noun,79,1.00,Noun,79
biosphere,5,4,4,3,0.10,0.7782,0.05,0.6990,Noun,4,1.00,Noun,4
biplane,2,2,2,2,0.04,0.4771,0.02,0.4771,Noun,2,1.00,Noun,2
birch,79,31,20,16,1.55,1.9031,0.37,1.5051,Name,56,0.73,Name.Noun,56.21
bird,2318,1196,2007,1095,45.45,3.3653,14.26,3.0781,Noun,2195,0.95,Noun.Name,2195.114
birdbath,10,9,10,9,0.20,1.0414,0.11,1.0000,Noun,10,1.00,Noun,10
birdcage,24,21,21,19,0.47,1.3979,0.25,1.3424,Noun,20,0.83,Noun.Name.Verb,20.3.1
birdhouse,13,11,13,11,0.25,1.1461,0.13,1.0792,Noun,13,1.00,Noun,13
birth,1405,948,1344,907,27.55,3.1480,11.30,2.9773,Noun,1405,1.00,Noun,1405
birthday,4958,1672,4766,1642,97.22,3.6954,19.93,3.2235,Noun,4941,1.00,Noun.Name,4941.1
biscuit,191,114,86,71,3.75,2.2833,1.36,2.0607,Noun,191,1.00,Noun,191
bit,11987,5084,11793,5059,235.04,4.0787,60.61,3.7063,Noun,6057,0.51,Noun.Adverb.Verb.Name,6057.5284.638.1
bite,2080,1500,1829,1359,40.78,3.3183,17.88,3.1764,Verb,1210,0.58,Verb.Noun,1210.869
bitten,188,144,183,143,3.69,2.2765,1.72,2.1614,Verb,188,1.00,Verb,188
bitter,568,456,533,435,11.14,2.7551,5.44,2.6599,Adjective,560,0.98,Adjective.Noun,560.9
black,8565,3190,6530,2787,167.94,3.9328,38.03,3.5039,Adjective,8010,0.94,Adjective.Name.Noun.Verb,8010.259.228.57
blackberry,38,27,21,14,0.75,1.5911,0.32,1.4472,Noun,38,1.00,Noun,38
blackbird,42,20,11,9,0.82,1.6335,0.24,1.3222,Noun,40,0.95,Noun.Name,40.2
blackboard,60,45,57,42,1.18,1.7853,0.54,1.6628,Noun,58,0.98,Noun.Name,58.1
blackfish,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
blackness,45,38,43,36,0.88,1.6628,0.45,1.5911,Noun,45,1.00,Noun,45
bladder,202,157,192,153,3.96,2.3075,1.87,2.1987,Noun,202,1.00,Noun,202
